Tag	Type	ID	TPRX2P	LHX8	FOXQ1	PAX9	EGR2	ELK3	ETV5	FOXI1	KLF3	LHX4	ETV4	TLX3	PAX2	SOX10	PAX7	SP7	KLF12	HOXB2	ERG	ETS1	VSX1	GCM1	HNF1B	PAX6	IRF9	TBXT	FOXJ2	TBX21
TCGA-FS-A1YW-06	Integumentary	TCGA-FS-A1YW-06	-9.9658	-1.5105	-9.9658	-0.5332	2.0878	4.2434	7.7907	-9.9658	3.9365	-2.6349	3.5827	-9.9658	-5.0116	8.1249	-9.9658	-3.8160	1.1250	-0.8339	0.8647	5.2570	-5.0116	-4.6082	-9.9658	1.4011	5.6539	-9.9658	3.5174	-1.5105
TCGA-EE-A2A6-06	Integumentary	TCGA-EE-A2A6-06	-9.9658	-9.9658	-5.0116	-0.6416	2.2872	4.9951	7.7801	-9.9658	3.4437	-1.4305	7.0000	-4.0350	-9.9658	8.1507	-9.9658	-4.0350	2.0004	4.6317	-0.8084	6.4821	-9.9658	-6.5064	-9.9658	-1.4305	5.8997	-9.9658	3.4517	0.8327
TCGA-HR-A2OH-06	Integumentary	TCGA-HR-A2OH-06	-9.9658	-9.9658	-9.9658	-4.0350	3.3032	3.9700	7.1218	-9.9658	3.4843	-3.4580	6.9414	-2.5479	-9.9658	7.9550	-3.6259	-9.9658	1.8444	3.7028	-0.3940	6.0142	-6.5064	-5.0116	-6.5064	-2.2447	6.8831	-9.9658	2.7910	3.4543
TCGA-EE-A3J8-06	Integumentary	TCGA-EE-A3J8-06	-9.9658	-9.9658	-9.9658	0.0300	0.7579	4.6691	6.4050	-9.9658	3.2205	-1.4699	4.8958	-9.9658	-5.5735	6.9119	-9.9658	-9.9658	2.3251	-2.3147	-0.4521	5.5847	-2.7274	-4.2934	-9.9658	-2.3884	5.3906	-9.9658	2.6602	-4.0350
TCGA-D3-A5GO-06	Integumentary	TCGA-D3-A5GO-06	-9.9658	-4.2934	-6.5064	-4.6082	1.4600	3.8330	6.5943	-9.9658	2.9413	-4.6082	7.1716	-9.9658	-9.9658	8.6605	-9.9658	-4.2934	0.2277	-0.9971	-1.3921	4.6994	-3.6259	-5.0116	-9.9658	0.5069	6.9162	-9.9658	2.4171	-0.1665
TCGA-ER-A19A-06	Integumentary	TCGA-ER-A19A-06	-9.9658	-9.9658	1.2516	-2.7274	5.0523	6.0385	5.1169	-9.9658	4.7698	-2.6349	2.2299	-5.5735	-6.5064	6.4077	-9.9658	-5.5735	1.9264	3.8380	3.9213	6.9359	-5.5735	-5.0116	-9.9658	-1.9942	6.9626	-9.9658	3.7909	2.8117
TCGA-D3-A3BZ-06	Integumentary	TCGA-D3-A3BZ-06	-9.9658	-0.9971	-9.9658	-0.9971	4.9084	4.4595	6.9506	-9.9658	3.5473	-4.2934	3.4843	0.6517	-9.9658	7.7716	-9.9658	-4.6082	1.2209	3.9194	3.5424	6.0202	-9.9658	-5.5735	-9.9658	-3.1714	5.5814	-3.6259	3.0585	0.9038
TCGA-ER-A198-06	Integumentary	TCGA-ER-A198-06	-9.9658	-9.9658	-9.9658	-6.5064	2.3479	4.1595	7.7608	-9.9658	3.7846	-2.5479	7.3929	-9.9658	-9.9658	7.9771	-9.9658	-9.9658	2.4753	4.3841	0.4865	6.6013	-9.9658	-9.9658	-9.9658	-2.6349	6.2411	-9.9658	2.8280	-0.3022
TCGA-DA-A1HY-06	Integumentary	TCGA-DA-A1HY-06	-9.9658	-5.5735	-5.0116	-5.5735	6.1046	5.9112	6.0536	-9.9658	3.3090	-2.4659	6.6981	-9.9658	-9.9658	8.4403	-9.9658	-5.0116	2.5087	4.8719	1.4065	4.6697	-9.9658	-9.9658	-6.5064	-1.5105	5.5018	-9.9658	3.2450	-4.6082
TCGA-ER-A19N-06	Integumentary	TCGA-ER-A19N-06	-9.9658	-9.9658	-6.5064	-2.0529	3.5324	3.7635	6.1498	-9.9658	3.3506	-4.0350	6.4449	-6.5064	-9.9658	7.5555	-9.9658	-5.5735	1.2636	1.4011	1.0711	4.8783	-6.5064	-5.5735	-9.9658	-2.3147	5.3198	-9.9658	2.5972	0.2277
TCGA-D3-A1QB-06	Integumentary	TCGA-D3-A1QB-06	-9.9658	-5.0116	-4.2934	-0.7588	2.8462	2.7594	5.8130	-9.9658	3.5754	-4.6082	4.4196	-9.9658	-9.9658	7.8220	-9.9658	-5.5735	0.8082	2.0673	0.3685	5.9021	-6.5064	-6.5064	-6.5064	-3.6259	7.0199	-5.0116	2.8260	3.2811
TCGA-FS-A1ZK-06	Integumentary	TCGA-FS-A1ZK-06	-9.9658	-9.9658	-6.5064	-0.3566	1.0711	4.2033	6.9816	-9.9658	4.6312	-1.1488	6.2067	2.8877	-6.5064	8.7446	-9.9658	-9.9658	1.9527	3.0893	0.4125	7.0261	-3.0469	-2.9324	-9.9658	0.5170	4.8944	-5.5735	2.7868	-3.6259
TCGA-D3-A8GP-06	Integumentary	TCGA-D3-A8GP-06	-9.9658	-9.9658	-4.0350	-0.3201	-0.4131	4.0073	5.9725	-9.9658	3.0411	-1.4305	6.4074	-9.9658	-9.9658	8.9756	-9.9658	-9.9658	-1.2142	1.1447	-0.5973	5.8829	-5.0116	-5.5735	-9.9658	-1.9942	6.1669	-9.9658	2.8799	-2.8262
TCGA-FS-A1ZJ-06	Integumentary	TCGA-FS-A1ZJ-06	-5.0116	-9.9658	-6.5064	0.2642	1.0642	4.0454	4.5167	-9.9658	4.7027	-1.9942	4.6259	-2.3884	-9.9658	8.1805	-4.0350	-6.5064	2.7465	3.7116	0.9493	6.4116	-6.5064	-9.9658	-9.9658	-1.4699	5.1014	-9.9658	2.5437	-0.1993
TCGA-ER-A199-06	Integumentary	TCGA-ER-A199-06	-5.0116	-4.6082	-9.9658	-1.7809	1.4335	3.6827	6.8235	-9.9658	2.5996	-3.8160	5.0549	-9.9658	-9.9658	7.6434	-9.9658	-9.9658	2.7205	3.0181	0.7832	5.6893	-9.9658	-5.5735	-6.5064	-2.9324	5.5167	-9.9658	2.7679	0.8726
TCGA-D3-A8GK-06	Integumentary	TCGA-D3-A8GK-06	-9.9658	-9.9658	-5.5735	1.5612	0.3115	3.5312	6.0919	-9.9658	3.1781	-1.6850	7.2999	-4.6082	-9.9658	8.2861	-9.9658	-6.5064	1.3623	3.3235	0.9343	6.3854	-9.9658	-6.5064	-9.9658	-5.5735	4.8435	-9.9658	3.3450	-5.5735
TCGA-DA-A95Y-06	Integumentary	TCGA-DA-A95Y-06	-9.9658	-9.9658	-9.9658	-1.5522	0.9789	3.4088	4.7898	-9.9658	2.9618	-4.0350	5.7706	-9.9658	-9.9658	8.5519	-9.9658	-9.9658	0.7916	2.4359	-0.5973	3.9099	-9.9658	-9.9658	-9.9658	-2.9324	5.6233	-9.9658	2.3366	-3.6259
TCGA-DA-A1IC-06	Integumentary	TCGA-DA-A1IC-06	-9.9658	-9.9658	-3.6259	-1.0559	3.0002	3.9819	7.1977	-9.9658	3.3421	-1.3921	7.2622	-9.9658	-9.9658	8.3426	-9.9658	-9.9658	-0.2498	-0.1504	1.7617	5.4057	-0.8339	-6.5064	-9.9658	-1.8314	5.7260	-9.9658	3.6532	-1.2481
TCGA-FS-A1Z3-06	Integumentary	TCGA-FS-A1Z3-06	-9.9658	-5.5735	-9.9658	1.0711	1.5013	5.1803	6.6949	-6.5064	3.6497	-0.2845	6.4074	-2.1779	-5.0116	8.7741	-1.7322	-6.5064	2.5213	-0.1665	1.6875	5.5681	-9.9658	-6.5064	-9.9658	1.0915	4.6201	-5.5735	3.3883	-2.5479
TCGA-3N-A9WB-06	Integumentary	TCGA-3N-A9WB-06	-9.9658	-4.6082	-5.0116	0.7999	-0.3752	3.5510	6.0047	-9.9658	2.2543	-1.7322	7.1459	-2.9324	-5.5735	8.1943	-9.9658	-5.5735	1.0915	3.7248	-0.9686	5.0005	-9.9658	-5.5735	-9.9658	1.2271	5.6727	-6.5064	2.3193	-6.5064
TCGA-HR-A2OG-06	Integumentary	TCGA-HR-A2OG-06	-9.9658	-2.1779	-5.5735	-4.2934	4.0144	4.5565	6.8224	-9.9658	2.5972	-2.8262	6.6011	-6.5064	-9.9658	7.9387	-9.9658	-5.0116	2.2603	4.3371	0.7999	4.2803	-3.1714	-6.5064	-9.9658	-1.1172	5.3796	-9.9658	2.8740	-0.0725
TCGA-LH-A9QB-06	Integumentary	TCGA-LH-A9QB-06	-9.9658	-6.5064	-4.6082	-5.5735	5.0777	3.5608	7.0237	-9.9658	3.2707	-1.2481	6.5344	-9.9658	-9.9658	8.3563	-9.9658	-9.9658	-0.5543	4.9723	0.5170	3.6578	-6.5064	-6.5064	-6.5064	0.0440	4.5534	-9.9658	1.9111	-1.5951
TCGA-ER-A19D-06	Integumentary	TCGA-ER-A19D-06	-9.9658	-1.5522	-9.9658	-1.1811	2.6533	6.0079	6.0581	-5.5735	3.6600	-1.4699	6.6506	-3.1714	-9.9658	7.2497	-6.5064	-1.5522	4.6736	5.0122	3.0568	5.6358	-5.0116	-5.5735	-4.2934	-2.3884	5.4604	-9.9658	3.5387	0.0854
TCGA-FS-A1ZA-06	Integumentary	TCGA-FS-A1ZA-06	-9.9658	-9.9658	-6.5064	2.2082	4.5583	4.0269	4.9016	-9.9658	4.0251	-0.7108	5.1206	-9.9658	-9.9658	7.7528	-9.9658	-6.5064	-1.2481	0.1124	1.6830	5.3027	-5.5735	-5.0116	-4.6082	-2.3884	5.3445	-9.9658	3.2722	0.0014
TCGA-QB-A6FS-06	Integumentary	TCGA-QB-A6FS-06	-9.9658	-9.9658	-9.9658	-4.0350	1.9073	1.0983	5.5154	-9.9658	1.3109	-5.5735	7.0860	-9.9658	-9.9658	8.8914	-6.5064	-9.9658	-0.2498	-0.0725	-0.5543	4.4660	-9.9658	-9.9658	-9.9658	-6.5064	6.2745	-9.9658	1.7954	0.4761
TCGA-D3-A8GV-06	Integumentary	TCGA-D3-A8GV-06	-9.9658	-9.9658	-9.9658	-6.5064	2.2813	3.2959	7.3902	-9.9658	2.2842	-3.6259	7.8308	-9.9658	-9.9658	8.5901	-3.6259	-6.5064	0.4761	4.0028	-1.1172	3.3293	-5.5735	-5.5735	-9.9658	-1.9379	4.8793	-9.9658	2.5263	-3.6259
TCGA-D3-A1QA-06	Integumentary	TCGA-D3-A1QA-06	-9.9658	-9.9658	-9.9658	0.2400	0.9191	4.8238	7.0447	-9.9658	4.3342	-1.8314	6.4956	-9.9658	-9.9658	8.4388	-9.9658	-9.9658	2.3788	-0.5756	0.5859	6.5301	-9.9658	-9.9658	-6.5064	-3.0469	6.6041	-9.9658	3.3221	-1.4699
TCGA-EE-A2GD-06	Integumentary	TCGA-EE-A2GD-06	-9.9658	-6.5064	-5.0116	0.7916	3.0876	5.3338	6.7861	-9.9658	4.3730	-2.2447	6.3313	-9.9658	-2.8262	7.6011	-9.9658	-3.6259	0.8327	5.0184	2.6850	6.1396	-9.9658	-4.6082	-9.9658	-2.0529	5.9713	-9.9658	3.5324	-1.7322
TCGA-DA-A1HW-06	Integumentary	TCGA-DA-A1HW-06	-9.9658	-3.4580	-6.5064	-4.6082	2.9375	4.8385	6.3946	-6.5064	3.6077	-3.0469	6.0420	0.6699	-6.5064	8.1073	-6.5064	-5.5735	2.1345	0.5170	0.7146	6.3241	-3.8160	-5.0116	-9.9658	-2.0529	6.1573	-9.9658	2.6850	1.0222
TCGA-EB-A6L9-06	Integumentary	TCGA-EB-A6L9-06	-9.9658	-9.9658	-2.5479	-1.5951	1.3735	2.1830	5.2932	-9.9658	2.6441	-4.2934	3.5559	-9.9658	-9.9658	7.6051	-9.9658	-5.0116	0.3796	3.0110	1.5709	5.4145	-6.5064	-6.5064	-6.5064	-3.8160	6.6697	-9.9658	2.5011	1.7141
TCGA-WE-A8K5-06	Integumentary	TCGA-WE-A8K5-06	-9.9658	-4.0350	-6.5064	-6.5064	1.5950	4.5398	5.6401	-9.9658	3.3192	-2.1779	4.4700	-5.5735	-9.9658	8.5758	-9.9658	-4.6082	-0.9686	3.2677	1.7786	6.0255	-9.9658	-4.6082	-6.5064	-2.3884	6.3726	-9.9658	2.9784	-0.4325
TCGA-FR-A8YE-06	Integumentary	TCGA-FR-A8YE-06	-9.9658	-4.2934	-9.9658	-2.9324	3.8208	5.1355	6.8266	-4.6082	3.8187	-0.8084	6.4418	-5.5735	-6.5064	7.3414	-9.9658	-5.0116	2.5487	3.7345	2.4831	6.6789	-5.5735	-6.5064	-5.0116	-1.3183	6.5281	-5.5735	3.2841	0.9191
TCGA-FS-A4F4-06	Integumentary	TCGA-FS-A4F4-06	-9.9658	-9.9658	-2.1140	-2.3147	0.7916	2.7636	5.6733	-9.9658	2.3135	-5.0116	5.5352	-9.9658	-6.5064	9.2711	-9.9658	-4.2934	-1.4305	2.7227	1.2455	5.0850	-9.9658	-5.5735	-6.5064	-1.6394	5.1627	-9.9658	2.7910	-0.7834
TCGA-ER-A19M-06	Integumentary	TCGA-ER-A19M-06	-9.9658	-1.9379	-9.9658	-4.6082	1.8879	4.0109	7.3225	-9.9658	3.1475	-3.3076	6.7747	-2.0529	-9.9658	7.8625	-2.4659	-5.5735	1.8404	1.9859	0.6608	5.3646	-9.9658	-5.5735	-9.9658	-3.0469	6.4717	-9.9658	3.0550	-0.0130
TCGA-GN-A4U9-06	Integumentary	TCGA-GN-A4U9-06	-9.9658	-4.6082	-9.9658	-0.8084	0.0580	4.6713	4.2327	-3.0469	2.7657	-1.3548	7.0268	-2.4659	-2.0529	-4.2934	-9.9658	0.7579	3.2374	3.2251	2.0430	3.9127	-9.9658	-1.8836	-6.5064	0.0718	4.1318	-9.9658	3.1653	-1.6850
TCGA-EE-A29E-06	Integumentary	TCGA-EE-A29E-06	-9.9658	-9.9658	-5.0116	-3.0469	-0.0277	4.1636	5.8143	-9.9658	3.9626	-3.3076	6.0332	-9.9658	-9.9658	8.4848	-9.9658	-9.9658	0.3907	3.8935	-1.2142	4.9542	-1.9942	-5.5735	-9.9658	-2.1140	5.8105	-9.9658	3.1475	-5.0116
TCGA-ER-A19F-06	Integumentary	TCGA-ER-A19F-06	-9.9658	-9.9658	-9.9658	-5.0116	-0.2845	4.0782	6.9251	-9.9658	3.7529	-1.8836	6.3212	-9.9658	-9.9658	9.0578	-9.9658	-9.9658	1.6374	4.1086	-0.5973	6.4435	-9.9658	-6.5064	-5.0116	-2.6349	5.6806	-9.9658	3.0110	-1.8314
TCGA-EB-A44Q-06	Integumentary	TCGA-EB-A44Q-06	-9.9658	-9.9658	-9.9658	0.1257	3.4543	4.0162	6.6146	-5.0116	4.1652	-2.2447	5.6539	-1.9942	-9.9658	8.1147	-9.9658	-6.5064	2.1509	2.8622	1.4441	5.6180	-9.9658	-9.9658	-9.9658	-2.2447	7.3605	-9.9658	3.2143	1.2271
TCGA-FS-A1ZQ-06	Integumentary	TCGA-FS-A1ZQ-06	-9.9658	-5.0116	-1.2481	-2.0529	3.5706	2.7249	7.0243	-5.5735	4.1086	-4.2934	6.8141	-5.0116	-4.2934	9.2722	-9.9658	-5.5735	2.2960	3.4291	0.4016	5.0148	-3.4580	-6.5064	-1.6850	-3.6259	5.6826	-9.9658	3.6230	-1.6850
TCGA-EE-A3J3-06	Integumentary	TCGA-EE-A3J3-06	-9.9658	-2.2447	-9.9658	-0.8599	2.3366	4.8038	6.4648	-9.9658	3.6759	-2.7274	6.4256	-3.4580	-9.9658	7.8694	-3.3076	-5.5735	1.1833	3.6113	1.7744	5.9120	-6.5064	-5.5735	-9.9658	-1.5105	6.2275	-9.9658	2.6670	-0.9406
TCGA-WE-AAA0-06	Integumentary	TCGA-WE-AAA0-06	-9.9658	-4.2934	-6.5064	-6.5064	1.3109	4.0073	6.2217	-9.9658	3.4971	-2.8262	4.6029	-9.9658	-9.9658	8.2795	-9.9658	-6.5064	1.3956	-1.0862	-0.1504	4.9621	-6.5064	-6.5064	-6.5064	-2.0529	6.5968	-6.5064	2.4225	-1.2828
TCGA-Z2-AA3V-06	Integumentary	TCGA-Z2-AA3V-06	-9.9658	-5.5735	-5.0116	-4.6082	1.6558	0.2400	7.0365	-9.9658	1.7744	-5.5735	7.0100	0.8408	-9.9658	9.0519	-9.9658	-5.0116	0.8082	2.6760	-0.9406	4.3328	-6.5064	-9.9658	-6.5064	-2.0529	6.1289	-9.9658	2.7826	0.9268
TCGA-EE-A2M7-06	Integumentary	TCGA-EE-A2M7-06	-9.9658	-9.9658	-9.9658	-2.8262	4.4829	5.4941	7.3590	-9.9658	3.3206	-1.7322	5.2491	-9.9658	-9.9658	8.9956	-9.9658	-5.5735	2.3164	4.4615	1.1050	4.9987	-0.8339	-5.5735	-5.5735	-0.4131	5.6288	-9.9658	3.4674	-0.6416
TCGA-EE-A185-06	Integumentary	TCGA-EE-A185-06	-9.9658	-3.6259	-9.9658	1.0711	1.2085	3.2018	7.2185	-9.9658	3.2065	-4.0350	6.2106	-9.9658	-6.5064	8.7016	-9.9658	-9.9658	2.1862	2.7379	-0.9406	6.3209	-9.9658	-4.2934	-9.9658	-3.8160	4.5429	-9.9658	3.3407	-4.6082
TCGA-W3-AA21-06	Integumentary	TCGA-W3-AA21-06	-9.9658	-2.4659	-9.9658	-6.5064	-0.3201	2.1114	6.1016	-9.9658	2.4857	-3.4580	5.3982	-9.9658	-6.5064	7.7994	-6.5064	-6.5064	-1.3183	2.6464	-2.1779	4.8207	-9.9658	-9.9658	-9.9658	-3.6259	5.8102	-9.9658	2.3280	-2.6349
TCGA-EE-A2M5-06	Integumentary	TCGA-EE-A2M5-06	-9.9658	-0.7834	0.3907	1.4494	0.1257	7.3489	5.2111	-5.5735	3.9552	-4.0350	5.1061	-9.9658	-6.5064	-3.3076	-9.9658	-9.9658	1.6466	5.1547	0.6790	6.2921	-6.5064	-6.5064	-5.0116	-1.5522	6.2629	-9.9658	3.2112	1.8323
TCGA-FS-A1ZG-06	Integumentary	TCGA-FS-A1ZG-06	-9.9658	-9.9658	-9.9658	0.3907	0.5955	3.6532	8.0195	-9.9658	3.8279	-3.3076	3.8218	-9.9658	-9.9658	8.7245	-9.9658	-9.9658	2.2113	-2.1779	-0.3940	7.3979	-9.9658	-6.5064	-9.9658	-1.8314	5.5148	-9.9658	3.1179	-3.0469
TCGA-FS-A4F5-06	Integumentary	TCGA-FS-A4F5-06	-9.9658	-2.1140	-3.3076	-0.7588	4.3992	4.2751	6.9941	-9.9658	4.0901	-1.8314	6.9878	-9.9658	-6.5064	8.9358	-9.9658	-6.5064	0.1903	0.1903	1.8363	5.7057	-9.9658	-6.5064	-6.5064	-1.2142	5.3086	-9.9658	2.7763	-3.4580
TCGA-EB-A5UN-06	Integumentary	TCGA-EB-A5UN-06	-9.9658	-9.9658	-5.0116	-2.5479	1.1316	4.9584	7.3369	-9.9658	2.9032	-1.4699	6.8638	-5.5735	-9.9658	7.7476	-5.0116	-9.9658	-2.5479	3.2915	-0.7588	4.5110	-0.7346	-5.5735	-9.9658	0.1124	5.6562	-9.9658	2.7161	-2.3147
TCGA-EE-A181-06	Integumentary	TCGA-EE-A181-06	-9.9658	-6.5064	-4.6082	-6.5064	2.3760	4.7619	7.1593	-9.9658	4.0960	-1.6850	5.9060	-0.9132	-9.9658	8.1548	-6.5064	-5.0116	1.2636	3.7867	-0.4719	6.7636	-9.9658	-5.5735	-9.9658	-2.4659	6.3667	-9.9658	3.2420	1.2455
TCGA-D3-A5GL-06	Integumentary	TCGA-D3-A5GL-06	-9.9658	-9.9658	-5.5735	-3.3076	1.9226	4.3999	6.6047	-9.9658	3.3689	-3.4580	6.8630	-9.9658	-9.9658	8.3657	-9.9658	-5.5735	0.8726	3.7028	-1.3548	5.2491	-9.9658	-5.5735	-6.5064	-3.3076	5.0867	-9.9658	2.9765	-4.6082
TCGA-D3-A2JL-06	Integumentary	TCGA-D3-A2JL-06	-5.5735	-9.9658	-9.9658	-1.5105	1.4388	2.6464	7.3119	-9.9658	2.7379	-4.2934	6.0646	-9.9658	-9.9658	8.4222	-9.9658	-9.9658	-0.5332	0.0854	-0.8599	4.4088	-2.7274	-9.9658	-9.9658	-4.6082	7.5925	-9.9658	1.8683	0.6050
TCGA-D3-A8GD-06	Integumentary	TCGA-D3-A8GD-06	-9.9658	-9.9658	-9.9658	-1.0262	1.2756	3.9194	6.7060	-5.0116	3.6961	-1.0862	6.1016	-1.5951	-4.6082	7.7778	-9.9658	-5.0116	1.2516	3.6520	0.8883	6.1617	-5.0116	-4.6082	-6.5064	-2.4659	7.3233	-6.5064	1.8879	1.9675
TCGA-WE-A8ZN-06	Integumentary	TCGA-WE-A8ZN-06	-9.9658	-6.5064	-9.9658	-1.5105	0.8082	1.0847	5.3342	-9.9658	2.4063	-4.0350	6.7373	2.9562	-9.9658	7.9480	-9.9658	-9.9658	-1.1488	2.7205	-0.0277	3.4116	-4.0350	-5.5735	-9.9658	-0.9132	6.1277	-9.9658	1.2992	0.1648
TCGA-GN-A4U7-06	Integumentary	TCGA-GN-A4U7-06	-9.9658	-9.9658	-6.5064	-9.9658	-0.1345	1.9415	5.8729	-9.9658	2.6090	-3.8160	5.6430	-1.2142	-5.5735	8.1340	-4.0350	-9.9658	-0.9971	0.5470	-1.9379	3.5274	-5.5735	-9.9658	-9.9658	-3.0469	5.2188	-9.9658	1.9073	-5.0116
TCGA-ER-A19J-06	Integumentary	TCGA-ER-A19J-06	-9.9658	-5.0116	-6.5064	-0.0877	2.5707	4.8115	7.0495	-9.9658	3.6428	-1.9379	5.7299	-9.9658	-9.9658	8.3114	-9.9658	-6.5064	2.2693	1.1770	2.4960	7.3076	-9.9658	-5.5735	-5.5735	-2.1779	5.0357	-9.9658	3.5411	-2.1140
TCGA-D3-A2JP-06	Integumentary	TCGA-D3-A2JP-06	-9.9658	-9.9658	-9.9658	2.0604	0.4657	4.3910	6.7650	-9.9658	1.7660	-2.9324	3.9543	-9.9658	-9.9658	7.9306	-9.9658	-5.5735	-2.1779	4.0926	-0.5543	3.9403	-4.6082	-9.9658	-6.5064	0.3907	5.5236	-9.9658	1.8484	-1.1811
TCGA-ER-A42L-06	Integumentary	TCGA-ER-A42L-06	-5.5735	-9.9658	-6.5064	-4.6082	1.6093	3.6725	7.1954	-9.9658	4.1136	-3.0469	6.7082	-9.9658	-9.9658	6.7827	-9.9658	-9.9658	1.0642	2.2113	1.5366	4.7507	-5.5735	-5.5735	-6.5064	-1.3921	6.1625	-9.9658	2.4805	1.1117
TCGA-FS-A4F2-06	Integumentary	TCGA-FS-A4F2-06	-9.9658	-5.5735	-9.9658	-5.5735	0.3460	3.2617	5.4634	-9.9658	4.0091	-2.3884	5.9778	-6.5064	-6.5064	7.9969	-9.9658	-6.5064	-1.2481	-0.3022	0.8082	5.5671	-1.9379	-2.3147	-9.9658	-1.4305	4.4357	-9.9658	3.5136	-6.5064
TCGA-DA-A3F3-06	Integumentary	TCGA-DA-A3F3-06	-9.9658	-4.2934	-9.9658	-2.2447	0.3796	4.1923	7.6718	-9.9658	4.0480	-1.0262	5.4976	-9.9658	-6.5064	8.4913	-9.9658	-5.5735	1.2576	3.4504	-0.1993	5.2289	-5.0116	-9.9658	-9.9658	-2.1779	5.4647	-9.9658	3.0550	-3.0469
TCGA-D9-A6E9-06	Integumentary	TCGA-D9-A6E9-06	-9.9658	-9.9658	-9.9658	0.0990	2.8219	1.7446	6.2252	-6.5064	2.5462	-9.9658	5.9255	-3.1714	-3.8160	8.5296	-5.0116	-9.9658	0.0440	4.0807	-0.7346	5.4709	-3.8160	-2.7274	-9.9658	-5.0116	7.1250	-9.9658	2.8321	2.8014
TCGA-EE-A2M8-06	Integumentary	TCGA-EE-A2M8-06	-9.9658	-9.9658	-3.6259	-1.9379	3.8471	4.5522	6.3880	-5.5735	3.8749	-2.2447	5.6848	-9.9658	-9.9658	7.8945	-9.9658	-5.5735	2.2113	3.6939	1.3167	6.7366	-9.9658	-6.5064	-6.5064	-1.5522	6.5021	-5.0116	2.9394	2.8897
TCGA-D3-A2JF-06	Integumentary	TCGA-D3-A2JF-06	-9.9658	-9.9658	-9.9658	-5.5735	1.9452	3.4102	6.0764	-9.9658	3.2282	-3.4580	4.4397	-4.2934	-9.9658	8.5539	-9.9658	-5.5735	1.2636	-0.4521	-0.2671	3.7324	-2.4659	-9.9658	-9.9658	0.8568	6.9307	-9.9658	1.7446	0.4447
TCGA-D9-A6EG-06	Integumentary	TCGA-D9-A6EG-06	-9.9658	-6.5064	-4.6082	-1.4699	3.0181	4.0670	8.1574	-9.9658	2.2931	-0.3383	6.4055	-3.8160	-9.9658	8.3259	-5.5735	-6.5064	3.5559	0.1519	0.8961	4.6916	-9.9658	-5.0116	-9.9658	2.2421	4.7645	-5.0116	2.9929	-5.5735
TCGA-DA-A3F8-06	Integumentary	TCGA-DA-A3F8-06	-9.9658	-9.9658	-9.9658	-2.0529	3.2722	3.8621	7.7061	-9.9658	3.7825	-3.6259	5.7126	-1.1172	-9.9658	7.9269	-9.9658	-6.5064	1.9712	0.9419	0.7493	6.2198	-9.9658	-6.5064	-6.5064	-2.4659	6.9549	-6.5064	3.0876	3.1987
TCGA-D9-A148-06	Integumentary	TCGA-D9-A148-06	-9.9658	-5.5735	-9.9658	-4.0350	1.4441	3.5274	7.7755	-9.9658	4.0189	-4.6082	6.3628	-2.8262	-3.8160	8.4382	-9.9658	-6.5064	1.8078	4.1002	0.6699	4.8545	-3.0469	-9.9658	-6.5064	-4.2934	5.9108	-9.9658	3.1749	-1.3183
TCGA-DA-A3F5-06	Integumentary	TCGA-DA-A3F5-06	-9.9658	-5.0116	-9.9658	-2.2447	4.1252	5.5015	5.8553	-9.9658	3.3535	-2.4659	6.5030	-9.9658	-1.7322	7.9730	-9.9658	-5.0116	2.1925	4.8043	0.0854	3.7794	-1.8836	-5.5735	-6.5064	0.4125	4.2795	-9.9658	3.3925	0.0854
TCGA-FS-A1Z0-06	Integumentary	TCGA-FS-A1Z0-06	-9.9658	-5.0116	-5.5735	-2.1779	1.7489	4.4020	6.8941	-9.9658	3.4804	-1.7809	5.5002	-5.5735	-9.9658	8.1947	-9.9658	-3.1714	3.7625	3.6646	1.3791	6.4169	-9.9658	-5.5735	-9.9658	-1.6394	6.1849	-9.9658	3.0393	1.6920
TCGA-EE-A2A1-06	Integumentary	TCGA-EE-A2A1-06	-9.9658	-9.9658	-6.5064	-6.5064	2.2753	4.5754	6.3716	-9.9658	3.8370	-4.0350	5.1227	-9.9658	-9.9658	8.0826	-9.9658	-6.5064	2.0004	1.2333	2.7700	6.9839	-3.8160	-6.5064	-5.5735	-3.8160	6.5823	-5.5735	3.4075	1.5165
TCGA-GN-A265-06	Integumentary	TCGA-GN-A265-06	-9.9658	-1.3548	-9.9658	-3.3076	2.5972	5.0828	4.3632	-9.9658	3.2065	-4.2934	5.6233	0.1388	-9.9658	7.1513	-9.9658	-5.5735	1.3283	4.5994	2.3649	5.3442	-5.5735	-9.9658	-9.9658	-2.7274	6.2091	-9.9658	2.5707	0.7832
TCGA-YG-AA3P-06	Integumentary	TCGA-YG-AA3P-06	-9.9658	-9.9658	-4.6082	-0.6416	-1.6850	2.7117	6.1962	-6.5064	3.8289	-2.7274	5.5741	-4.2934	-9.9658	8.1191	-9.9658	-5.5735	-1.9379	2.2391	1.9675	7.6075	-9.9658	-3.1714	-9.9658	-0.8599	3.8886	-9.9658	2.9338	-3.4580
TCGA-D9-A3Z3-06	Integumentary	TCGA-D9-A3Z3-06	-9.9658	-9.9658	-9.9658	-4.2934	1.8444	3.4687	6.9786	-5.5735	2.9205	-4.6082	6.3723	-1.5105	-9.9658	8.3659	-6.5064	-9.9658	0.2881	3.5136	1.2394	5.6625	-9.9658	-4.0350	-6.5064	-4.2934	6.5069	-5.0116	2.6579	0.8883
